,Player,Player.1,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating,Goals,Assists,SpG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB
0,"581Unai DufurEibar, 23, Defender","Unai Dufur Eibar, 23, Defender",1,63,2,1,1,-,-,2,-,-,5.61,-,-,-,-,-,-,-,1,33,63.6,-,1,-
1,"582Eñaut MendíaEibar, 22, Midfielder","Eñaut Mendía Eibar, 22, Midfielder",1,62,2,-,3,-,-,1,1,-,5.53,-,-,1,-,-,1,3,1,9,44.4,-,-,-
2,"583Jokin EzkietaAthletic Bilbao, 25, Goalkeeper","Jokin Ezkieta Athletic Bilbao, 25, Goalkeeper",1,90,-,-,-,-,-,-,-,-,5.49,-,-,-,-,-,-,-,-,19,84.2,-,2,-
0,"571Josete MirandaGetafe, 23, Forward","Josete Miranda Getafe, 23, Forward",0(4),23,-,-,0.5,-,-,0.3,-,-,5.94,-,-,0.3,-,0.5,-,0.5,0.3,3.5,64.3,-,-,-
1,"572FerroValencia, 25, D(C)","Ferro Valencia, 25, D(C)",2(1),181,0.3,-,-,0.7,2,1,-,-,5.93,-,-,-,-,-,-,0.3,-,26.3,84.8,-,3,-
2,"573Isma RuizGranada, 21, Midfielder","Isma Ruiz Granada, 21, Midfielder",1,67,1,-,-,-,2,1,-,-,5.93,-,-,-,-,-,-,1,1,20.0,70.0,-,2,-
3,"574Lautaro de LeónCelta Vigo, 21, Forward","Lautaro de León Celta Vigo, 21, Forward",0(1),13,-,-,1,-,1,-,-,-,5.93,-,-,-,-,-,1,1,2,3.0,66.7,-,-,-
4,"575Unai ArietaleanizbeaskoaEibar, 23, Forward","Unai Arietaleanizbeaskoa Eibar, 23, Forward",0(4),43,0.3,-,0.8,-,-,-,-,-,5.92,-,-,0.3,-,0.3,0.3,-,0.8,1.8,57.1,-,-,-
5,"576Gerónimo RulliVillarreal, 30, GK","Gerónimo Rulli Villarreal, 30, GK",3,181,-,-,-,-,-,-,-,-,5.91,-,-,-,-,-,-,-,-,26.3,77.2,-,2.7,-
6,"577John DonaldElche, 21, Midfielder","John Donald Elche, 21, Midfielder",1(1),50,-,-,-,0.5,0.5,-,-,-,5.88,-,-,-,-,-,-,-,0.5,9.0,100.0,-,1,-
7,"578Marc BaróCadiz, 22, Defender","Marc Baró Cadiz, 22, Defender",1,90,2,2,1,-,1,2,-,-,5.84,-,-,1,2,3,-,-,-,7.0,71.4,2,-,-
8,"579Rubén MartínezOsasuna, 37, GK","Rubén Martínez Osasuna, 37, GK",3,188,-,-,0.3,-,0.3,-,-,-,5.7,-,-,-,-,-,-,-,-,19.0,66.7,-,11.3,-
9,"580Koke VegasLevante, 26, GK","Koke Vegas Levante, 26, GK",2,91,-,-,-,-,1,-,-,-,5.68,-,-,-,-,-,-,-,-,13.0,61.5,-,2,-
0,"561Bobby AdekanyeCadiz, 23, AM(R)","Bobby Adekanye Cadiz, 23, AM(R)",0(3),34,-,-,0.3,-,-,0.3,-,-,5.98,-,-,0.3,-,-,-,-,1,2.7,87.5,-,-,-
1,"562Álex MillánVillarreal, 22, FW","Álex Millán Villarreal, 22, FW",0(1),1,-,-,1,-,-,-,-,-,5.97,-,-,-,-,-,-,-,-,1.0,-,-,-,-
2,"563Sergio GonzálezCadiz, 25, Defender","Sergio González Cadiz, 25, Defender",1,90,1,2,1,-,-,1,-,-,5.97,-,-,1,-,1,-,2,1,30.0,66.7,-,1,-
3,"564David GilCadiz, 28, Goalkeeper","David Gil Cadiz, 28, Goalkeeper",4,360,-,-,-,-,1.5,0.3,-,-,5.97,-,-,-,-,0.3,-,-,-,28.3,33.6,-,8.5,-
4,"565Gabriel VeigaCelta Vigo, 20, Midfielder","Gabriel Veiga Celta Vigo, 20, Midfielder",1(5),114,0.5,0.5,0.7,-,-,0.5,-,-,5.97,-,-,-,0.2,0.5,-,0.3,1,5.0,80,-,-,-
5,"566Borja MayoralReal Madrid, 25, FW","Borja Mayoral Real Madrid, 25, FW",0(2),21,-,-,1,-,-,0.5,-,-,5.96,-,-,-,-,-,1,-,1.5,2.5,60,-,-,-
6,"567Daniel PlomerGranada, 23, Forward","Daniel Plomer Granada, 23, Forward",0(1),45,-,-,-,-,-,1,-,-,5.96,-,-,-,-,-,-,1,-,3.0,100,-,-,-
7,"568John PatrickGetafe, 18, Midfielder","John Patrick Getafe, 18, Midfielder",0(6),60,0.3,-,0.3,-,-,-,-,-,5.96,-,-,0.3,-,-,-,0.7,1,2.5,60,-,-,-
8,"569Álvaro BastidaCadiz, 18, Midfielder","Álvaro Bastida Cadiz, 18, Midfielder",0(1),34,-,-,-,-,-,-,-,-,5.95,-,-,-,-,-,-,-,-,8.0,50,-,-,-
9,"570Nano MesaCadiz, 27, Forward","Nano Mesa Cadiz, 27, Forward",0(1),8,-,-,-,-,-,-,-,-,5.94,-,-,-,-,-,-,1,-,3.0,33.3,-,-,-
0,"551NinoElche, 42, AM(C)","Nino Elche, 42, AM(C)",0(16),273,-,-,0.3,-,-,0.1,-,-,6.0,-,-,0.2,0.1,0.4,0.1,0.4,0.3,7.1,92.1,-,0.4,-
1,"552Álex BlesaLevante, 20, Midfielder","Álex Blesa Levante, 20, Midfielder",0(1),10,-,-,2,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,12,100,-,-,-
2,"553David JuncàCelta Vigo, 28, D(L)","David Juncà Celta Vigo, 28, D(L)",1,1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,-,-,-,-,-
3,"554Hugo SoteloCelta Vigo, 18, Midfielder","Hugo Sotelo Celta Vigo, 18, Midfielder",0(1),1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,-,-,-,-,-
4,"555Mamor NiangGetafe, 20, Forward","Mamor Niang Getafe, 20, Forward",0(1),21,1,-,-,-,-,-,-,-,6.0,-,-,1,-,1,-,1,4,4,100,-,-,-
5,"556Miguel RodriguezCelta Vigo, 19, Forward","Miguel Rodriguez Celta Vigo, 19, Forward",0(4),26,0.3,-,0.5,-,-,-,-,-,6.0,-,-,-,-,0.3,-,-,-,3.5,71.4,-,0.5,-
6,"557Ramón FolchElche, 32, Midfielder","Ramón Folch Elche, 32, Midfielder",0(1),1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,-,-,-,-,-
7,"558Sergio CuberoEibar, 22, Defender","Sergio Cubero Eibar, 22, Defender",0(1),1,-,-,-,-,-,-,-,-,6.0,-,-,-,-,-,-,-,-,-,-,-,-,-
8,"559Facundo FerreyraCelta Vigo, 31, FW","Facundo Ferreyra Celta Vigo, 31, FW",2(11),293,0.3,0.2,1.7,-,0.2,0.2,-,-,6.0,1,-,0.5,-,0.5,0.1,0.5,0.4,3.7,66.7,-,0.2,-
9,"560Giorgi KochorashviliLevante, 22, Midfielder","Giorgi Kochorashvili Levante, 22, Midfielder",0(3),22,0.3,-,0.3,-,-,-,-,-,5.99,-,-,0.3,0.3,0.7,-,-,-,4.3,46.2,-,-,-
0,"541Tomás TavaresDeportivo Alaves, 21, D(R)","Tomás Tavares Deportivo Alaves, 21, D(R)",0(3),62,0.7,-,0.3,-,0.3,-,-,-,6.05,-,-,-,-,-,-,-,-,6.0,88.9,-,0.3,-
1,"542Javi MoyanoReal Valladolid, 36, D(R)","Javi Moyano Real Valladolid, 36, D(R)",2,104,-,-,-,-,1,-,-,-,6.04,-,-,-,-,0.5,-,-,-,14.0,60.7,-,1,-
2,"543Patrick CutroneValencia, 24, FW","Patrick Cutrone Valencia, 24, FW",0(7),100,-,0.1,0.3,-,-,0.1,-,-,6.03,-,-,0.4,0.1,0.1,0.1,-,0.6,3.0,66.7,0.1,0.1,-
3,"544LuismiElche, 30, Midfielder","Luismi Elche, 30, Midfielder",2(9),163,0.4,0.4,0.5,-,-,0.1,-,-,6.03,-,-,-,-,0.1,-,0.1,0.2,10.5,84.3,-,1.5,-
4,"545Rubén SobrinoValencia, 30, AM(LR),FW","Rubén Sobrino Valencia, 30, AM(LR),FW",0(5),45,0.2,-,0.8,-,-,0.2,-,-,6.03,-,-,-,-,-,-,0.2,0.4,4.2,66.7,-,-,-
5,"546Sergi GarcíaDeportivo Alaves, 23, Midfielder","Sergi García Deportivo Alaves, 23, Midfielder",0(2),17,0.5,-,-,-,-,0.5,-,-,6.03,-,-,-,-,-,-,-,0.5,2.5,40.0,-,-,-
6,"547Sabit AbdulaiGetafe, 23, Midfielder","Sabit Abdulai Getafe, 23, Midfielder",0(3),58,0.7,-,0.7,-,-,0.7,-,-,6.02,-,-,-,-,0.3,-,-,0.3,4.3,53.8,-,-,-
7,"548Kelechi NwakaliSD Huesca, 24, M(C)","Kelechi Nwakali SD Huesca, 24, M(C)",1(4),139,0.8,0.2,0.6,-,0.2,0.8,-,-,6.02,-,-,-,0.2,0.2,-,0.4,0.4,16.2,86.4,-,1,-
8,"549Koba KoindrediValencia, 20, Midfielder","Koba Koindredi Valencia, 20, Midfielder",0(2),13,0.5,-,-,-,-,0.5,-,-,6.02,-,-,-,-,-,-,0.5,-,5.0,80.0,-,0.5,-
9,"550Quique GonzálezEibar, 32, Forward","Quique González Eibar, 32, Forward",0(12),163,-,-,0.3,-,-,0.1,-,-,6.01,-,-,0.3,0.1,0.3,0.1,0.1,0.3,4.1,71.4,-,0.1,-
0,"531Cristiano PicciniValencia, 29, D(R)","Cristiano Piccini Valencia, 29, D(R)",0(3),65,0.3,-,-,-,1,0.3,-,-,6.08,-,-,0.3,-,-,-,0.3,0.3,7.7,87.0,-,0.7,-
1,"532Raúl NavasOsasuna, 34, D(C)","Raúl Navas Osasuna, 34, D(C)",2,169,3,1.5,1,2,6,1,-,-,6.08,-,-,-,0.5,-,-,-,-,27.0,74.1,-,5,-
2,"533Yoel RodríguezEibar, 33, GK","Yoel Rodríguez Eibar, 33, GK",3(1),299,-,-,-,-,0.8,-,-,-,6.07,-,-,-,-,-,-,-,-,23.3,52.7,-,8.3,-
3,"534KoffiGetafe, 20, Defender","Koffi Getafe, 20, Defender",0(1),45,-,2,-,-,-,1,-,-,6.07,-,-,-,-,-,-,-,1,10.0,70.0,-,-,-
4,"535Youssouf KonéElche, 26, D(CL),M(L)","Youssouf Koné Elche, 26, D(CL),M(L)",1(2),72,0.7,-,0.3,-,-,0.3,-,-,6.06,-,-,-,-,0.7,0.3,1,1,5.7,76.5,-,0.3,-
5,"536Carles AleñáBarcelona, 24, AM(CLR)","Carles Aleñá Barcelona, 24, AM(CLR)",0(2),46,0.5,-,2,-,-,-,-,-,6.06,-,-,0.5,-,-,-,0.5,1,19.5,92.3,-,2,-
6,"537Stephane Paul KellerDeportivo Alaves, 20, Defender","Stephane Paul Keller Deportivo Alaves, 20, Defender",0(1),16,1,-,-,-,-,-,-,-,6.06,-,-,-,-,-,-,-,-,13.0,84.6,-,-,-
7,"538Marc CardonaOsasuna, 26, FW","Marc Cardona Osasuna, 26, FW",0(3),51,0.3,-,1,-,-,-,-,-,6.06,-,-,0.3,-,0.3,0.3,-,0.3,8.0,66.7,0.3,-,-
8,"539Darío PovedaGetafe, 25, Forward","Darío Poveda Getafe, 25, Forward",0(1),4,-,-,1,-,-,-,-,-,6.05,-,-,-,-,-,-,-,2,5.0,40.0,-,-,-
9,"540Ramón AzeezGranada, 29, M(C)","Ramón Azeez Granada, 29, M(C)",1(1),100,0.5,0.5,0.5,0.5,0.5,-,-,-,6.05,-,-,1,-,0.5,-,0.5,0.5,17.5,82.9,-,-,-
0,"521Victor MollejoGetafe, 21, Forward","Victor Mollejo Getafe, 21, Forward",0(4),71,0.5,-,-,-,-,0.3,-,-,6.11,-,-,-,0.5,0.5,-,0.8,-,8.3,66.7,-,-,-
1,"522Juan BrunetGranada, 24, Midfielder","Juan Brunet Granada, 24, Midfielder",0(2),24,-,-,0.5,-,0.5,-,-,-,6.11,-,-,-,-,-,-,-,-,4,87.5,-,-,-
2,"523Damian KadziorEibar, 29, AM(R)","Damian Kadzior Eibar, 29, AM(R)",2(4),195,0.2,-,0.7,-,-,0.7,-,-,6.11,-,-,0.8,0.2,0.5,0.3,0.3,0.5,7.8,83,0.7,0.2,-
3,"524Adrián MarínDeportivo Alaves, 25, D(L),M(L)","Adrián Marín Deportivo Alaves, 25, D(L),M(L)",1(4),91,0.2,0.4,0.6,0.2,0.4,0.4,-,-,6.1,-,-,0.2,0.2,-,-,-,0.2,8.8,68.2,0.2,0.4,-
4,"525Álex MartínCadiz, 24, Defender","Álex Martín Cadiz, 24, Defender",1(1),95,1,-,0.5,0.5,3,1,0.5,-,6.1,-,-,-,-,-,-,-,1,16.5,84.8,-,3,-
5,"526Sergio BenitoReal Valladolid, 23, Forward","Sergio Benito Real Valladolid, 23, Forward",0(1),1,-,-,-,-,-,-,-,-,6.1,-,-,-,-,-,-,-,-,-,-,-,-,-
6,"527Filip MalbasicCadiz, 29, Forward","Filip Malbasic Cadiz, 29, Forward",8(20),850,0.4,0.1,0.6,-,-,0.4,-,-,6.1,-,1,0.3,0.1,0.5,0.3,0.4,1.1,5.3,58.8,0.1,0.2,-
7,"528Juan Carlos RealSD Huesca, 31, Midfielder","Juan Carlos Real SD Huesca, 31, Midfielder",3(12),282,0.3,0.1,0.9,-,0.1,0.9,-,-,6.1,-,1,0.3,0.3,0.5,-,0.7,0.9,6.2,80.6,0.1,0.1,-
8,"529John GuidettiDeportivo Alaves, 30, FW","John Guidetti Deportivo Alaves, 30, FW",1(9),201,0.2,0.1,0.7,-,0.2,0.2,-,-,6.1,1,-,0.5,0.1,0.2,0.1,0.2,0.5,6.7,73.1,-,0.4,-
9,"530Joaquín MuñozSD Huesca, 23, Forward","Joaquín Muñoz SD Huesca, 23, Forward",0(3),39,-,0.3,0.7,-,-,0.7,-,-,6.08,-,-,0.3,0.3,0.7,-,-,1.3,3.7,54.5,-,-,-
0,"511Yann BodigerCadiz, 27, DMC","Yann Bodiger Cadiz, 27, DMC",2(7),246,0.2,0.9,0.9,0.1,0.4,0.6,0.3,-,6.14,-,-,-,0.2,0.3,-,0.7,0.4,10.1,71.4,-,0.3,-
1,"512Yan EtekiGranada, 24, DMC","Yan Eteki Granada, 24, DMC",16(9),1324,0.9,0.5,1.8,-,0.6,0.4,0.1,-,6.14,-,-,0.3,0.2,0.8,-,0.3,0.6,14.0,77.8,-,0.4,-
2,"513Alberto SoroGranada, 23, AM(LR)","Alberto Soro Granada, 23, AM(LR)",3(12),384,0.5,0.1,0.7,-,0.1,0.4,-,-,6.13,1,2,0.1,0.4,0.6,0.2,0.7,0.4,7.8,76.1,0.2,0.1,-
3,"514Cheick DoukouréLevante, 29, DMC","Cheick Doukouré Levante, 29, DMC",0(7),96,0.7,0.4,1,-,-,0.1,-,-,6.13,-,-,-,0.1,0.4,0.1,0.3,-,6.1,83.7,-,0.3,-
4,"515Rubén BlancoCelta Vigo, 26, GK","Rubén Blanco Celta Vigo, 26, GK",19,1645,-,-,0.1,-,0.5,-,-,-,6.13,-,-,-,-,0.1,-,-,-,30.7,67.3,-,5.8,-
5,"516Waldo RubioReal Valladolid, 26, AM(L)","Waldo Rubio Real Valladolid, 26, AM(L)",5(5),376,0.6,0.3,0.8,-,0.3,1.3,-,-,6.13,1,-,0.9,0.1,0.2,0.1,0.7,0.5,10.9,67.0,0.1,1,0.1
6,"517Borja SainzDeportivo Alaves, 21, Midfielder","Borja Sainz Deportivo Alaves, 21, Midfielder",2(19),440,0.3,0.3,0.6,-,-,0.6,-,-,6.12,1,-,0.3,0.1,0.3,0.1,0.5,1.1,4.3,83.5,0.1,0.3,-
7,"518Aritz ArambarriReal Sociedad, 24, Defender","Aritz Arambarri Real Sociedad, 24, Defender",0(1),25,1,-,-,-,-,1,-,-,6.12,-,-,-,-,-,-,-,1,15.0,80.0,-,-,-
8,"519Víctor RodríguezElche, 32, AM(CLR)","Víctor Rodríguez Elche, 32, AM(CLR)",2(14),418,0.3,0.3,0.5,-,0.3,0.6,0.1,-,6.11,-,-,-,0.3,0.5,-,0.3,0.3,20.3,91.4,0.1,0.8,0.1
9,"520Soufiane ChaklaVillarreal, 28, D(C)","Soufiane Chakla Villarreal, 28, D(C)",0(1),12,-,-,-,1,-,-,-,-,6.11,-,-,1,-,-,-,-,-,9.0,44.4,-,1,-
0,"501Manuel NietoCadiz, 24, Forward","Manuel Nieto Cadiz, 24, Forward",0(2),12,0.5,-,-,-,0.5,-,-,-,6.17,-,-,0.5,0.5,-,-,-,-,1.5,100.0,-,-,-
1,"502Moussa DembeleAtletico, 25, FW","Moussa Dembele Atletico, 25, FW",0(5),95,-,0.2,0.6,-,-,0.2,-,-,6.16,-,-,1.2,0.2,-,0.6,0.2,1.2,6.2,64.5,-,-,-
2,"503Juan SánchezElche, 32, D(L),M(CL)","Juan Sánchez Elche, 32, D(L),M(CL)",5(4),497,0.9,0.4,1.2,0.2,0.6,0.9,-,-,6.16,-,-,-,0.1,0.7,-,0.6,0.8,28.4,84.0,0.2,0.7,-
3,"504Sergio LeónLevante, 33, FW","Sergio León Levante, 33, FW",6(22),734,0.2,0.1,0.5,-,-,0.2,-,-,6.16,2,-,0.7,0.2,0.2,0.2,0.4,1.1,4.8,71.1,-,-,-
4,"505Augusto FernándezCadiz, 36, M(CR)","Augusto Fernández Cadiz, 36, M(CR)",4(8),366,0.9,0.8,0.4,0.1,0.4,0.9,0.1,-,6.15,-,-,-,-,0.2,-,0.4,0.5,9.8,77.1,-,0.6,-
5,"506Ricard SánchezAtletico, 22, Defender","Ricard Sánchez Atletico, 22, Defender",0(1),29,1,-,-,-,1,-,-,-,6.15,-,-,1,-,-,-,2,1,13.0,61.5,2,-,-
6,"507Francisco PortilloGetafe, 31, M(CLR)","Francisco Portillo Getafe, 31, M(CLR)",3(13),411,0.3,0.3,0.3,-,0.1,0.8,-,-,6.15,-,1,-,0.3,0.3,-,0.4,0.6,15.2,76.5,0.3,0.4,-
7,"508Chimy AvilaOsasuna, 28, AM(LR),FW","Chimy Avila Osasuna, 28, AM(LR),FW",2(6),199,0.8,0.1,0.5,-,-,0.3,-,-,6.15,-,-,1,-,0.6,0.3,0.9,0.1,6.5,59.6,-,0.6,-
8,"509JasonValencia, 27, M(R)","Jason Valencia, 27, M(R)",4(13),434,0.5,0.6,0.4,-,0.2,0.7,0.1,-,6.14,-,-,0.3,0.4,0.9,-,0.4,0.9,6.7,68.4,0.2,0.1,0.1
9,"510Oier ZarragaAthletic Bilbao, 23, M(R)","Oier Zarraga Athletic Bilbao, 23, M(R)",1(4),98,0.2,-,-,-,-,0.2,-,-,6.14,-,-,0.2,0.4,0.4,-,-,-,8.4,78.6,-,0.2,-
0,"491Abdallahi MahmoudDeportivo Alaves, 22, Midfielder","Abdallahi Mahmoud Deportivo Alaves, 22, Midfielder",1(1),66,1,0.5,0.5,-,-,0.5,-,-,6.19,-,-,-,0.5,0.5,-,0.5,1.5,7.5,86.7,-,-,-
1,"492José FontánCelta Vigo, 22, D(CL)","José Fontán Celta Vigo, 22, D(CL)",7(7),652,0.9,0.9,1.2,0.3,1.9,0.4,0.2,-,6.19,-,-,0.4,-,0.2,0.1,0.1,0.4,22.8,83.7,-,1.1,-
2,"493Hugo DuroReal Madrid, 22, AM(L),FW","Hugo Duro Real Madrid, 22, AM(L),FW",0(2),53,-,-,0.5,-,-,-,-,-,6.19,-,-,0.5,0.5,0.5,-,-,1,3.5,85.7,-,-,-
3,"494Iñigo CórdobaAthletic Bilbao, 25, AM(LR),FW","Iñigo Córdoba Athletic Bilbao, 25, AM(LR),FW",1(2),95,-,0.7,1,-,0.3,1,-,-,6.18,-,-,0.7,-,1.0,0.3,-,0.7,10.3,48.4,-,-,-
4,"495Kenan KodroReal Valladolid, 28, FW","Kenan Kodro Real Valladolid, 28, FW",4(10),453,-,0.1,0.5,-,0.4,0.1,0.1,-,6.18,-,-,0.4,0.3,0.4,0.1,0.6,0.6,8.1,65.5,-,0.4,-
5,"496Kingsley FobiGranada, 23, Defender","Kingsley Fobi Granada, 23, Defender",0(1),45,-,1,-,-,1,-,-,-,6.18,-,-,-,-,1.0,-,-,-,6.0,66.7,-,-,-
6,"497VitoloAtletico, 32, M(CLR),FW","Vitolo Atletico, 32, M(CLR),FW",4(7),295,0.4,0.3,0.5,-,0.1,0.5,-,-,6.18,-,-,0.2,0.3,0.7,0.1,0.2,1,13.5,84.5,-,0.2,-
7,"498Javier LópezDeportivo Alaves, 20, D(L)","Javier López Deportivo Alaves, 20, D(L)",2(8),245,0.5,0.3,0.3,0.1,0.1,0.1,-,-,6.18,-,-,0.1,0.3,0.3,-,0.5,0.5,9.9,81.8,0.5,0.5,-
8,"499Urko González de ZárateReal Sociedad, 21, Defender","Urko González de Zárate Real Sociedad, 21, Defender",1(1),47,-,-,2,0.5,0.5,0.5,0.5,-,6.17,-,-,-,0.5,0.5,-,-,0.5,15.5,90.3,-,0.5,-
9,"500Miguel BaezaCelta Vigo, 22, Midfielder","Miguel Baeza Celta Vigo, 22, Midfielder",4(18),532,0.3,0.1,0.2,-,0.1,0.4,-,-,6.17,1,-,0.5,0.4,0.4,0.1,0.1,0.7,8.9,82.1,0.2,0.5,-
0,"481CifuElche, 31, Defender","Cifu Elche, 31, Defender",4(7),449,0.9,0.7,0.5,0.1,0.9,0.5,0.1,-,6.2,-,-,0.3,-,0.5,-,0.3,0.5,14.8,76.1,0.1,0.4,-
1,"482Jairo IzquierdoCadiz, 28, Midfielder","Jairo Izquierdo Cadiz, 28, Midfielder",11(19),1270,0.7,0.5,0.4,0.1,0.2,0.6,-,-,6.2,1,-,0.3,0.2,0.5,0.1,0.6,0.8,12.4,75.3,0.3,0.4,-
2,"483Iñigo CórdobaDeportivo Alaves, 25, AM(LR),FW","Iñigo Córdoba Deportivo Alaves, 25, AM(LR),FW",3(4),216,0.9,0.4,1,0.1,0.1,1.1,-,-,6.2,-,-,0.1,0.4,0.6,0.3,0.6,1.1,9.6,65.7,0.3,0.7,-
3,"484Jordan HolsgroveCelta Vigo, 22, Midfielder","Jordan Holsgrove Celta Vigo, 22, Midfielder",0(5),142,1.2,0.4,0.6,-,0.2,0.6,-,-,6.2,-,-,0.2,0.2,0.6,-,0.6,1,20.2,89.1,-,0.8,-
4,"485Loren MorónReal Betis, 28, FW","Loren Morón Real Betis, 28, FW",10(17),984,0.4,0.1,0.6,0.1,0.5,0.6,-,-,6.2,1,-,0.9,0.3,0.9,0.3,1.0,1.3,6.7,63.2,-,0.3,-
5,"486LuisinhoSD Huesca, 37, D(L),M(L)","Luisinho SD Huesca, 37, D(L),M(L)",2(3),178,0.6,0.8,-,-,1.2,0.4,-,-,6.2,-,-,0.2,0.2,0.8,-,0.4,-,20.4,82.4,0.2,0.6,-
6,"487Takefusa KuboVillarreal, 21, AM(CLR),FW","Takefusa Kubo Villarreal, 21, AM(CLR),FW",2(11),293,0.1,0.1,0.2,-,0.2,0.3,-,-,6.19,-,-,0.6,0.8,0.8,-,0.5,1.1,9.7,77.8,0.1,0.2,-
7,"488Franco VázquezSevilla, 33, AM(CLR),FW","Franco Vázquez Sevilla, 33, AM(CLR),FW",1(14),154,0.3,0.1,0.3,-,0.1,0.3,0.1,-,6.19,1,-,0.2,0.1,0.5,0.1,0.4,0.3,6.8,90.2,0.1,0.3,-
8,"489Ángel RodríguezGetafe, 35, FW","Ángel Rodríguez Getafe, 35, FW",12(21),1364,0.2,0.1,0.8,-,0.2,0.5,-,-,6.19,5,-,1.2,0.2,0.7,0.4,0.8,1.6,8.4,69.7,-,0.3,-
9,"490Jon BautistaReal Sociedad, 26, FW","Jon Bautista Real Sociedad, 26, FW",0(21),353,0.2,0.1,0.5,-,0.2,0.1,-,-,6.19,-,1,0.6,0.3,0.3,0.1,0.2,0.8,4.2,61.4,0.1,-,-
