,Player,Player.1,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,Rating,Goals,Assists,SpG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB,C_Player,C_Mins,C_Tackles,C_Inter,C_Goals,C_Assists,C_KeyP,C_AvgP,C_PS%,C_Rating,Name,Club,Age,uefa_club,Position,CurrentPts,Pts,posX,posY
50,"54Mousa DembéléTottenham, 34, M(CR)","Mousa Dembélé Tottenham, 34, M(CR)",2066,2.1,0.8,1.5,0,0.7,0.7,0.2,7.18,1,1,0.5,0.8,0.7,0,1.7,0.7,49.3,92.0,0.1,1.9,0.1,"Mousa Dembélé Tottenham, 34, M(CR)",165.0,1.3,1.5,0,0,0,25.8,83.5,6.78,Mousa Dembélé,Tottenham,28,TOT  Tottenham Hotspur  Tottenham,M(CR),10.000,62.0,1.0,2.0
51,"56Yaya TouréMan City, 39, M(C)","Yaya Touré Man City, 39, M(C)",1947,1.7,0.6,1,0,1.6,1.1,0.2,7.17,5,0,1.3,0.8,0.4,0,1,0.8,71.9,89.8,0,3.9,0.1,"Yaya Touré Man City, 39, M(C)",90.0,2,0,0,1,1,60.0,90.0,7.07,Yaya Touré,Man City,33,MC  Manchester City FC  Man. City,M(C),18.000,85.0,0.0,2.0
52,"58FernandinhoMan City, 37, D(CR),DMC","Fernandinho Man City, 37, D(CR),DMC",2755,2.5,2.0,1.5,0.2,1.9,1.8,0.2,7.16,2,1,1.1,1,1.1,0,1,0.8,68.1,86.6,0.2,3.3,0.1,"Fernandinho Man City, 37, D(CR),DMC",545.0,3,2.1,1,0,0.3,49.3,85.5,6.68,Fernandinho,Man City,31,MC  Manchester City FC  Man. City,"D(CR),DMC",18.000,85.0,0.5,0.5
53,"46Victor WanyamaTottenham, 30, DMC","Victor Wanyama Tottenham, 30, DMC",3016,2.5,1.1,1.8,0,1.9,1.1,0.3,7.21,4,1,1.1,0.9,1.0,0,0.9,0.9,54.8,87.5,0.1,3.3,0,"Victor Wanyama Tottenham, 30, DMC",428.0,2.0,1.8,0,0,0,61.8,87.7,6.91,Victor Wanyama,Tottenham,24,TOT  Tottenham Hotspur  Tottenham,DMC,10.000,62.0,0.0,1.0
54,"50Kyle WalkerTottenham, 32, D(CR),M(R)","Kyle Walker Tottenham, 32, D(CR),M(R)",2704,2.2,1.2,1.1,0.5,2.8,0.5,0.2,7.2,0,5,0.6,1.2,1.0,0.1,0.8,0.8,44.4,79.8,0.4,3.4,0,"Kyle Walker Tottenham, 32, D(CR),M(R)",270.0,1.7,2.3,0,0,1.3,57.7,79.2,7.29,Kyle Walker,Tottenham,26,TOT  Tottenham Hotspur  Tottenham,"D(CR),M(R)",10.000,62.0,1.5,1.0
55,"31Mesut ÖzilArsenal, 33, M(CLR)","Mesut Özil Arsenal, 33, M(CLR)",2848,0.8,0.5,0.4,0,0.3,0.8,0,7.3,8,9,1.2,3.0,1.0,0.6,1.2,1.9,63.9,86.6,1.8,1.7,0.1,"Mesut Özil Arsenal, 33, M(CLR)",627.0,1.0,0.6,4,3,1.8,49.6,84.6,7.37,Mesut Özil,Arsenal,27,ARS  Arsenal FC  Arsenal,M(CLR),19.000,90.0,1.0,2.0
56,"32Aleksandar KolarovMan City, 36, D(CL),M(L)","Aleksandar Kolarov Man City, 36, D(CL),M(L)",2533,1.6,1.6,1.2,0.6,5.4,0.6,0.3,7.3,1,1,1.1,0.5,1.3,0,0.2,0.6,64.1,84.5,0.4,4.2,0,"Aleksandar Kolarov Man City, 36, D(CL),M(L)",540.0,1,3,0,2,0.5,54.2,83.4,7.02,Aleksandar Kolarov,Man City,30,MC  Manchester City FC  Man. City,"D(CL),M(L)",18.000,85.0,1.5,1.0
57,"33Jan VertonghenTottenham, 35, D(CL)","Jan Vertonghen Tottenham, 35, D(CL)",2897,1.3,1.3,0.6,0.7,7.0,0.3,0.6,7.28,0,0,0.4,0.2,0.6,0,0.3,0.4,62.2,85.3,0,5.1,0,"Jan Vertonghen Tottenham, 35, D(CL)",450.0,2.2,2.4,0,0,0.4,64.6,87.9,7.47,Jan Vertonghen,Tottenham,29,TOT  Tottenham Hotspur  Tottenham,D(CL),10.000,62.0,1.0,0.0
58,"34David SilvaMan City, 36, M(CLR),FW","David Silva Man City, 36, M(CLR),FW",2768,1.3,0.5,0.9,0,0.6,1.2,0.1,7.28,4,7,1.4,2.4,1.6,0.1,1.6,1.1,61.0,87.2,1.1,1.5,0.3,"David Silva Man City, 36, M(CLR),FW",540.0,1.5,0.8,1,2,2.8,54.3,84.0,7.09,David Silva,Man City,30,MC  Manchester City FC  Man. City,"M(CLR),FW",18.000,85.0,1.0,3.0
59,"35Wilfred NdidiLeicester, 25, D(C),DMC","Wilfred Ndidi Leicester, 25, D(C),DMC",1522,4.0,2.1,1.6,0.1,3.2,1.8,0.3,7.26,2,1,1.8,0.4,0.6,0.1,0.5,1.0,40.5,75.9,0,1.6,0,"Wilfred Ndidi Leicester, 25, D(C),DMC",360.0,2.5,2.8,0,0,0.3,35.0,77.9,7.15,Wilfred Ndidi,Leicester,19,LEI  Leicester City FC  Leicester,"D(C),DMC",22.000,22.0,0.0,0.5
60,"39Laurent KoscielnyArsenal, 36, D(C)","Laurent Koscielny Arsenal, 36, D(C)",2824,1.5,2.7,0.6,1,6.1,0.6,0.7,7.25,2,0,0.3,0.1,0.8,0.1,0,0.4,50.5,87.9,0,2.2,0,"Laurent Koscielny Arsenal, 36, D(C)",642.0,1.6,2.6,0,0,0,49.4,91.6,6.9,Laurent Koscielny,Arsenal,30,ARS  Arsenal FC  Arsenal,D(C),19.000,90.0,0.0,0.0
61,"27Shkodran MustafiArsenal, 30, D(CR)","Shkodran Mustafi Arsenal, 30, D(CR)",2275,2.2,2.5,1.3,1.2,5,0.8,0.2,7.35,2,2,0.9,0.3,0.6,0,0.2,0.3,60.1,82.7,0.2,2.1,0,"Shkodran Mustafi Arsenal, 30, D(CR)",630.0,1.7,1.9,0,0,0.6,60.3,85.3,6.77,Shkodran Mustafi,Arsenal,24,ARS  Arsenal FC  Arsenal,D(CR),19.000,90.0,1.0,0.0
62,"28Dele AlliTottenham, 26, M(CL),FW","Dele Alli Tottenham, 26, M(CL),FW",3045,1.4,0.3,1.4,0.1,0.5,1.2,0,7.35,18,7,2.5,1.4,2.1,0.3,2.1,2.2,35.9,80.7,0,1.6,0.1,"Dele Alli Tottenham, 26, M(CL),FW",532.0,1.3,0.8,1,0,1.5,39.0,78.6,6.89,Dele Alli,Tottenham,20,TOT  Tottenham Hotspur  Tottenham,"M(CL),FW",10.000,62.0,1.0,3.0
63,"29Sergio AgüeroMan City, 34, AM(CL),FW","Sergio Agüero Man City, 34, AM(CL),FW",2407,0.6,0.1,0.7,0,0,0.6,0,7.33,20,3,4.5,1.0,1.1,0.7,2.2,2.5,24.9,82.4,0.1,0.5,0.1,"Sergio Agüero Man City, 34, AM(CL),FW",541.0,0.9,0.4,5,2,0.9,21.4,81.3,7.64,Sergio Agüero,Man City,28,MC  Manchester City FC  Man. City,"AM(CL),FW",18.000,85.0,1.0,3.0
64,"12Christian EriksenTottenham, 30, M(CLR)","Christian Eriksen Tottenham, 30, M(CLR)",3167,1.3,0.6,0.6,0,0.6,1.3,0,7.53,8,15,3.7,3.1,0.7,0.1,1.4,1.5,54.9,80.2,1.5,3.0,0.2,"Christian Eriksen Tottenham, 30, M(CLR)",451.0,0.8,0,0,1,3.3,48.2,81.3,7.04,Christian Eriksen,Tottenham,24,TOT  Tottenham Hotspur  Tottenham,M(CLR),10.000,62.0,1.0,2.0
65,"16Nicolás OtamendiMan City, 34, D(C)","Nicolás Otamendi Man City, 34, D(C)",2592,2.3,2.7,1.0,0.9,6.3,0.6,0.5,7.49,1,1,0.5,0.2,0.9,0,0.2,0.4,64.9,88.2,0,2.7,0,"Nicolás Otamendi Man City, 34, D(C)",540.0,3.3,4.3,0,0,0,64.2,87.3,7.18,Nicolás Otamendi,Man City,28,MC  Manchester City FC  Man. City,D(C),18.000,85.0,0.0,0.0
66,"20Danny RoseTottenham, 31, D(L),M(L)","Danny Rose Tottenham, 31, D(L),M(L)",1533,2.8,1.2,1.4,0.2,2.9,1.2,0.2,7.42,2,2,1.3,1.4,2.7,0.1,1.1,1.5,43.5,77.3,0.8,3.2,0,"Danny Rose Tottenham, 31, D(L),M(L)",270.0,2.3,1.0,0,1,1,53.7,84.5,7.29,Danny Rose,Tottenham,25,TOT  Tottenham Hotspur  Tottenham,"D(L),M(L)",10.000,62.0,2.0,1.0
67,"5Alexis SánchezArsenal, 33, M(CLR),FW","Alexis Sánchez Arsenal, 33, M(CLR),FW",3224,1.4,0.7,1.3,0,0.1,0.7,0,7.76,24,10,3.4,2.1,1.8,0.7,3.4,2.5,43.3,73.6,0.4,2,0.2,"Alexis Sánchez Arsenal, 33, M(CLR),FW",665.0,1.1,1.1,3,3,2,37.5,78.7,7.74,Alexis Sánchez,Arsenal,27,ARS  Arsenal FC  Arsenal,"M(CLR),FW",19.000,90.0,1.0,3.0
68,"7Harry KaneTottenham, 28, AM(C),FW","Harry Kane Tottenham, 28, AM(C),FW",2536,0.7,0.1,0.8,0,0.7,0.3,0,7.68,29,7,3.7,1.4,1.5,0.6,1.6,2.8,19.9,71.7,0.2,0.6,0,"Harry Kane Tottenham, 28, AM(C),FW",263.0,0.7,0,2,0,2.3,25.0,74.7,7.34,Harry Kane,Tottenham,22,TOT  Tottenham Hotspur  Tottenham,"AM(C),FW",10.000,62.0,0.0,3.0
69,"10Kevin De BruyneMan City, 30, M(CLR),FW","Kevin De Bruyne Man City, 30, M(CLR),FW",2885,1.4,0.6,1,0,0.2,1.8,0,7.55,6,18,2.4,2.9,1.1,0.1,1.3,1.6,50.1,82.0,2.3,2.3,0.4,"Kevin De Bruyne Man City, 30, M(CLR),FW",539.0,1.5,1.2,1,1,1.5,46.0,84.1,7.19,Kevin De Bruyne,Man City,24,MC  Manchester City FC  Man. City,"M(CLR),FW",18.000,85.0,1.0,3.0
70,"446Daniel CarriçoSevilla, 33, D(C),DMC","Daniel Carriço Sevilla, 33, D(C),DMC",454,0.8,1.7,2.5,0.5,3.3,0.3,0.2,6.34,0,0,0,0.2,0.3,0,0.3,0.2,37.3,81.3,0.2,1.2,0,"Daniel Carriço Sevilla, 33, D(C),DMC",36.0,1,0.5,0,0,0,13.0,84.6,6.15,Daniel Carriço,Sevilla,27,SEV  Sevilla FC  Sevilla,"D(C),DMC",19.000,92.0,0.0,0.5
71,"354Matías KranevitterSevilla, 29, DMC","Matías Kranevitter Sevilla, 29, DMC",1283,1.7,1.5,1.0,0.1,0.8,0.7,0.1,6.52,0,0,0.1,0.1,0.7,0,0.7,0.3,31.9,90.9,0,2.0,0,"Matías Kranevitter Sevilla, 29, DMC",184.0,1.3,0.8,0,0,0,31.8,92.9,6.43,Matías Kranevitter,Sevilla,23,SEV  Sevilla FC  Sevilla,DMC,19.000,92.0,0.0,1.0
72,"322Denis SuárezBarcelona, 28, M(CLR)","Denis Suárez Barcelona, 28, M(CLR)",1182,0.7,0.3,0.6,0,0.2,0.6,0,6.57,1,3,0.5,0.6,0.8,0,0.6,0.7,27.5,86.0,0.2,0.9,0,"Denis Suárez Barcelona, 28, M(CLR)",90.0,1.0,0,0,0,1,101.0,86.1,7.24,Denis Suárez,Barcelona,22,BAR  FC Barcelona  Barcelona,M(CLR),23.000,131.0,1.0,2.0
73,"272Fernando TorresAtletico, 38, FW","Fernando Torres Atletico, 38, FW",1419,0.3,0.1,1.0,0,0.5,0.4,0.1,6.66,8,5,1.5,0.6,0.9,0.6,0.9,1.2,9.6,64.3,0,0.2,0,"Fernando Torres Atletico, 38, FW",469.0,0.4,0.1,1,1,0.8,11.3,65.7,6.65,Fernando Torres,Atletico,32,ATL  Club Atlético de Madrid  Atlético,FW,29.000,122.0,0.0,4.0
74,"274Joaquín CorreaSevilla, 27, AM(CL),FW","Joaquín Correa Sevilla, 27, AM(CL),FW",1312,1.0,0.5,1.1,0,0.2,0.6,0,6.65,4,0,1.3,0.5,1.7,0.2,1.5,1.1,18.1,82.6,0.2,0.4,0,"Joaquín Correa Sevilla, 27, AM(CL),FW",111.0,0.3,0,1,0,0,9.0,85.2,6.61,Joaquín Correa,Sevilla,21,SEV  Sevilla FC  Sevilla,"AM(CL),FW",19.000,92.0,1.0,3.0
75,"277André GomesBarcelona, 28, M(CLR)","André Gomes Barcelona, 28, M(CLR)",1591,1.1,0.4,1.3,0,0.4,0.6,0,6.65,3,1,0.6,0.4,0.6,0.1,1.0,0.7,32.8,88.1,0.1,1.5,0,"André Gomes Barcelona, 28, M(CLR)",465.0,2.1,0.8,0,0,0.3,50.3,93.8,6.81,André Gomes,Barcelona,22,BAR  FC Barcelona  Barcelona,M(CLR),23.000,131.0,1.0,2.0
76,"262Gabriel MercadoSevilla, 35, D(CR)","Gabriel Mercado Sevilla, 35, D(CR)",2188,2.5,1.7,1.8,0.2,2.0,1,0.4,6.67,3,1,0.4,0.2,0.5,0.1,0.1,0.4,36.9,79.7,0,1.7,0,"Gabriel Mercado Sevilla, 35, D(CR)",583.0,4.1,1.6,0,0,0.4,38.0,83.1,7.04,Gabriel Mercado,Sevilla,29,SEV  Sevilla FC  Sevilla,D(CR),19.000,92.0,1.0,0.0
77,"258Luciano ViettoSevilla, 28, AM(CLR),FW","Luciano Vietto Sevilla, 28, AM(CLR),FW",1313,0.4,0.1,0.9,0,0.2,0.2,0,6.68,6,3,1.5,0.8,1.0,0.4,1.5,1.6,19.6,80.8,0.2,0.4,0,"Luciano Vietto Sevilla, 28, AM(CLR),FW",291.0,0.3,0.3,1,1,1,20.8,83.1,6.65,Luciano Vietto,Sevilla,22,SEV  Sevilla FC  Sevilla,"AM(CLR),FW",19.000,92.0,1.0,3.0
78,"232GansoSevilla, 32, AM(C)","Ganso Sevilla, 32, AM(C)",485,1.6,0.4,0.5,0,0,1.1,0,6.72,2,1,1.1,0.7,0.8,0,1.3,1.3,32.9,86.6,0,1.2,0.2,"Ganso Sevilla, 32, AM(C)",75.0,3.0,1.0,0,0,4,79.0,91.1,7.75,Ganso,Sevilla,26,SEV  Sevilla FC  Sevilla,AM(C),19.000,92.0,0.0,2.5
79,"238Thomas ParteyAtletico, 28, D(R),M(CR)","Thomas Partey Atletico, 28, D(R),M(CR)",631,1.2,1.2,1.3,0,0.8,0.6,0.1,6.71,1,2,0.5,0.7,0.3,0,0.5,0.8,23.8,83.7,0,1.2,0,"Thomas Partey Atletico, 28, D(R),M(CR)",181.0,0.8,0.7,0,0,0.2,15.5,81.7,6.49,Thomas Partey,Atletico,22,ATL  Club Atlético de Madrid  Atlético,"D(R),M(CR)",29.000,122.0,1.5,1.0
80,"221Paco AlcácerBarcelona, 28, AM(R),FW","Paco Alcácer Barcelona, 28, AM(R),FW",849,0.3,0.3,0.5,0.1,0.2,0.1,0,6.73,6,3,1.3,0.6,0.4,0.3,0.5,0.5,9.5,79.9,0.1,0.5,0.1,"Paco Alcácer Barcelona, 28, AM(R),FW",176.0,0,0.7,0,1,0.3,11.3,76.5,6.49,Paco Alcácer,Barcelona,22,BAR  FC Barcelona  Barcelona,"AM(R),FW",23.000,131.0,2.0,3.0
81,"228Wissam Ben YedderSevilla, 31, AM(C),FW","Wissam Ben Yedder Sevilla, 31, AM(C),FW",1667,0.4,0.2,0.4,0,0.1,0.1,0,6.73,11,4,1.4,0.8,0.4,1,0.8,0.9,13.5,75.2,0.1,0.3,0,"Wissam Ben Yedder Sevilla, 31, AM(C),FW",231.0,0.6,0.4,2,0,0.6,15.2,76.3,6.74,Wissam Ben Yedder,Sevilla,25,SEV  Sevilla FC  Sevilla,"AM(C),FW",19.000,92.0,0.0,3.0
82,"191Adil RamiSevilla, 36, D(C)","Adil Rami Sevilla, 36, D(C)",1785,1.0,1.5,1.1,0.3,4.5,0.5,0.8,6.78,0,0,0.5,0.1,0.7,0,0.1,0.5,45.8,83.7,0,4.1,0,"Adil Rami Sevilla, 36, D(C)",630.0,1.1,1.9,0,0,0.1,50.4,85.0,7.04,Adil Rami,Sevilla,30,SEV  Sevilla FC  Sevilla,D(C),19.000,92.0,0.0,0.0
83,"195Ángel CorreaAtletico, 27, AM(CLR),FW","Ángel Correa Atletico, 27, AM(CLR),FW",1218,0.9,0.4,0.7,0,0.5,0.7,0.1,6.77,4,8,1.2,0.7,0.5,0.1,1.1,1.5,15.3,74.6,0.1,0.5,0.1,"Ángel Correa Atletico, 27, AM(CLR),FW",253.0,0.3,0.2,0,0,0.1,11.1,69.0,6.26,Ángel Correa,Atletico,21,ATL  Club Atlético de Madrid  Atlético,"AM(CLR),FW",29.000,122.0,1.0,3.0
84,"182Jeremy MathieuBarcelona, 38, D(CL)","Jeremy Mathieu Barcelona, 38, D(CL)",1040,1.2,1.2,0.8,0.7,2.4,0.2,0.3,6.79,1,0,0.4,0.2,0.3,0.1,0.2,0.5,59.6,88.3,0,4.2,0,"Jeremy Mathieu Barcelona, 38, D(CL)",80.0,0.5,0.5,0,0,0.5,30.0,88.3,5.75,Jeremy Mathieu,Barcelona,32,BAR  FC Barcelona  Barcelona,D(CL),23.000,131.0,1.0,0.0
85,"173Clément LengletSevilla, 26, D(C)","Clément Lenglet Sevilla, 26, D(C)",1359,2.8,1.5,2.1,0.1,3.5,0.8,0.4,6.8,0,0,0.1,0.1,0.5,0.1,0.2,0.5,51.6,82.5,0.1,4.3,0,"Clément Lenglet Sevilla, 26, D(C)",55.0,4,1,0,0,0,53.0,84.9,7.11,Clément Lenglet,Sevilla,20,SEV  Sevilla FC  Sevilla,D(C),19.000,92.0,0.0,0.0
86,"175Vicente IborraSevilla, 34, M(C)","Vicente Iborra Sevilla, 34, M(C)",1473,0.8,1.1,1.3,0.1,1.5,0.5,0.4,6.8,7,2,1.0,0.5,0.8,0.1,0.4,0.5,30.8,82.1,0,2.0,0,"Vicente Iborra Sevilla, 34, M(C)",419.0,1.3,1.1,0,0,0.3,31.3,81.3,6.49,Vicente Iborra,Sevilla,28,SEV  Sevilla FC  Sevilla,M(C),19.000,92.0,0.0,2.0
87,"165Nicolás ParejaSevilla, 38, D(C)","Nicolás Pareja Sevilla, 38, D(C)",2168,1.5,2.9,1.1,0.6,3.1,0.5,0.5,6.82,1,1,0.3,0.2,0.6,0,0.2,0.3,43.4,81.2,0.1,3.9,0.1,"Nicolás Pareja Sevilla, 38, D(C)",540.0,1.3,1.7,1,0,0,49.0,83.0,6.86,Nicolás Pareja,Sevilla,32,SEV  Sevilla FC  Sevilla,D(C),19.000,92.0,0.0,0.0
88,"167Nicolás GaitánAtletico, 34, M(CLR),FW","Nicolás Gaitán Atletico, 34, M(CLR),FW",1023,1,0.7,0.9,0,0.2,0.7,0,6.82,3,2,0.4,0.9,1.2,0.1,0.8,0.6,23.9,80.3,0.7,1.0,0.1,"Nicolás Gaitán Atletico, 34, M(CLR),FW",189.0,1.6,1.2,0,0,0.2,18.6,79.6,6.41,Nicolás Gaitán,Atletico,28,ATL  Club Atlético de Madrid  Atlético,"M(CLR),FW",29.000,122.0,1.0,3.0
89,"168Kevin GameiroAtletico, 35, FW","Kevin Gameiro Atletico, 35, FW",1716,0.6,0.2,0.3,0,0.3,0.4,0,6.82,12,5,1.6,0.7,0.3,0.7,1.2,1.3,12.1,72.3,0.1,0.1,0.1,"Kevin Gameiro Atletico, 35, FW",431.0,0.2,0.3,2,1,0.8,12.0,82.4,6.63,Kevin Gameiro,Atletico,29,ATL  Club Atlético de Madrid  Atlético,FW,29.000,122.0,0.0,4.0
90,"151Marco AsensioReal Madrid, 26, AM(CLR)","Marco Asensio Real Madrid, 26, AM(CLR)",1077,1.1,0.4,0.7,0,0.1,0.4,0,6.84,3,2,1.1,1.0,0.7,0.2,0.8,1.1,24.1,89.2,0.3,0.5,0,"Marco Asensio Real Madrid, 26, AM(CLR)",255.0,0.6,0.4,3,1,0.9,21.9,87.4,6.96,Marco Asensio,Real Madrid,20,RM  Real Madrid CF  Real Madrid,AM(CLR),33.000,156.0,1.0,2.5
91,"152Stevan JoveticSevilla, 32, AM(CL),FW","Stevan Jovetic Sevilla, 32, AM(CL),FW",1206,0.2,0,0.9,0,0.1,0.4,0,6.84,6,4,2.8,1.0,0.8,0.8,1.2,1.0,20.0,72.1,0.1,0.5,0,"Stevan Jovetic Sevilla, 32, AM(CL),FW",135.0,0,0.5,0,1,2,30.0,71.7,6.73,Stevan Jovetic,Sevilla,26,SEV  Sevilla FC  Sevilla,"AM(CL),FW",19.000,92.0,1.0,3.0
92,"157Javier MascheranoBarcelona, 38, D(C),M(C)","Javier Mascherano Barcelona, 38, D(C),M(C)",1917,2.2,1.7,0.8,0.8,1.5,0.8,0.3,6.83,1,3,0.4,0.6,0.8,0,0.4,0.5,67.4,91.0,0.1,7.2,0.1,"Javier Mascherano Barcelona, 38, D(C),M(C)",642.0,3.3,3.1,0,0,0.3,68.6,92.2,7.17,Javier Mascherano,Barcelona,32,BAR  FC Barcelona  Barcelona,"D(C),M(C)",23.000,131.0,0.0,1.0
93,"160Lucas VázquezReal Madrid, 30, D(R),M(R)","Lucas Vázquez Real Madrid, 30, D(R),M(R)",1386,1.3,0.3,0.8,0,0.5,0.3,0.2,6.82,2,7,0.9,1.3,1.5,0.2,1.2,1.2,19.0,84.0,0.8,0.7,0.1,"Lucas Vázquez Real Madrid, 30, D(R),M(R)",366.0,1.0,0.6,1,1,1.1,18.8,84.0,6.74,Lucas Vázquez,Real Madrid,24,RM  Real Madrid CF  Real Madrid,"D(R),M(R)",33.000,156.0,2.0,1.0
94,"114Jordi AlbaBarcelona, 33, D(L),M(L)","Jordi Alba Barcelona, 33, D(L),M(L)",1966,1.2,1.2,0.8,0.3,1.7,0.7,0.1,6.91,1,6,0.2,0.9,0.6,0.3,0.7,0.8,56.8,88.8,0.2,1.8,0,"Jordi Alba Barcelona, 33, D(L),M(L)",436.0,2.5,0.2,0,0,0.8,64.8,89.7,6.8,Jordi Alba,Barcelona,27,BAR  FC Barcelona  Barcelona,"D(L),M(L)",23.000,131.0,2.0,1.0
95,"115MarianoSevilla, 35, D(R),M(R)","Mariano Sevilla, 35, D(R),M(R)",2643,2.3,1.3,0.9,0.1,1.0,1.3,0.1,6.9,0,2,0.3,1.2,0.7,0,0.5,1.3,41.8,81.1,1,2.4,0,"Mariano Sevilla, 35, D(R),M(R)",584.0,2.3,1.5,0,2,1.1,41.0,82.0,6.97,Mariano,Sevilla,29,SEV  Sevilla FC  Sevilla,"D(R),M(R)",19.000,92.0,2.0,1.0
96,"118JuanfranAtletico, 37, D(R)","Juanfran Atletico, 37, D(R)",1979,1.9,1.4,1,0,2.1,0.8,0.3,6.9,0,2,0.1,0.7,0.8,0.2,0.5,0.9,37.5,78.0,0.4,1.3,0,"Juanfran Atletico, 37, D(R)",431.0,1.3,0.7,0,0,0.8,38.8,85.0,6.81,Juanfran,Atletico,31,ATL  Club Atlético de Madrid  Atlético,D(R),29.000,122.0,2.0,0.0
97,"101Pablo SarabiaSevilla, 30, D(L),M(CLR),FW","Pablo Sarabia Sevilla, 30, D(L),M(CLR),FW",2134,1.2,0.7,1.4,0.1,0.7,0.9,0.1,6.93,8,8,1.3,1.4,1.4,0.3,1.5,1.3,28.7,79.1,1.1,1.0,0.1,"Pablo Sarabia Sevilla, 30, D(L),M(CLR),FW",334.0,1.3,0.7,1,1,1,20.0,74.3,6.63,Pablo Sarabia,Sevilla,24,SEV  Sevilla FC  Sevilla,"D(L),M(CLR),FW",19.000,92.0,1.5,2.0
98,"108Samir NasriSevilla, 34, M(CLR)","Samir Nasri Sevilla, 34, M(CLR)",1845,1.0,0.6,1.2,0,0,0.7,0,6.92,2,3,1.1,1.6,0.7,0.2,2.0,1.6,65.0,89.5,0.7,2.0,0.1,"Samir Nasri Sevilla, 34, M(CLR)",431.0,1,0.6,1,0,1.2,93.6,89.7,6.9,Samir Nasri,Sevilla,28,SEV  Sevilla FC  Sevilla,M(CLR),19.000,92.0,1.0,2.0
99,"109Lucas DigneBarcelona, 28, D(CL),M(L)","Lucas Digne Barcelona, 28, D(CL),M(L)",1175,1.7,1.2,1.1,0.2,1.3,0.4,0.2,6.92,0,0,0.3,0.6,0.6,0.2,0.5,0.2,49.6,87.3,0.2,1.3,0,"Lucas Digne Barcelona, 28, D(CL),M(L)",284.0,1,1,0,0,0.3,50.8,90.1,6.7,Lucas Digne,Barcelona,22,BAR  FC Barcelona  Barcelona,"D(CL),M(L)",23.000,131.0,1.5,1.0
100,"95Sime VrsaljkoAtletico, 30, D(LR),M(R)","Sime Vrsaljko Atletico, 30, D(LR),M(R)",924,2.0,2.3,1.6,0.1,2.4,0.7,0.1,6.95,0,0,0.2,0.4,0.6,0.3,0.4,1.1,22.6,68.5,0.3,1.2,0,"Sime Vrsaljko Atletico, 30, D(LR),M(R)",450.0,3.0,2.6,0,1,1,36.4,79.7,7.63,Sime Vrsaljko,Atletico,24,ATL  Club Atlético de Madrid  Atlético,"D(LR),M(R)",29.000,122.0,2.0,1.0
